gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,depth,is_seed,truncated_by_depth,in_cycle,median_lag_days,max_same_day_payers,fast_transit,synchronized_burst
100000002861485100,terminal,0.72,4,0.2988,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 29,323 KZT от 1 плательщиков и удержал их.",1,0,29323.0,0.0,1,0,0.0002900156826527181,0.0,0.0,1,False,False,False,,1,False,False
100000008745474100,terminal,0.72,1,0.3561,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 40,559 KZT от 1 плательщиков и удержал их.",1,0,40559.0,0.0,1,0,0.00029539644225375273,0.0,0.0,1,False,False,False,,1,False,False
100000008691330100,terminal,0.72,1,0.2984,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 21,440 KZT от 1 плательщиков и удержал их.",1,0,21440.0,0.0,1,0,0.00029136721561129293,0.0,0.0,1,False,False,False,,1,False,False
100000007639767100,distributor,0.31,0,0.7458,"Рассылает 10 получателям (822,244 KZT), получая лишь от 4 плательщиков — веерное распределение средств вниз по цепочке.",4,10,90913.0,822244.0,4,13,0.00030278321457567146,0.0025542440466601903,9.044295095310902,1,False,False,True,4.0,1,False,False
100000002921047100,peripheral,0.45,9,0.5175,"Низкая активность в выборке: 2 вход. / 1 исход., 501,000 KZT суммарно, pass_through=0.48 — выраженных признаков роли не выявлено.",2,1,338000.0,163000.02,2,1,0.0003184621242533609,2.1968029060679322e-05,0.48224857988165676,1,False,False,False,8.5,1,False,False
100000004783447100,terminal,0.72,1,0.3167,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 26,200 KZT от 1 плательщиков и удержал их.",1,0,26200.0,0.0,1,0,0.00029237036006540183,0.0,0.0,1,False,False,False,,1,False,False
100000008696919100,terminal,0.72,1,0.3353,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 31,945 KZT от 1 плательщиков и удержал их.",1,0,31945.0,0.0,1,0,0.00029358108798322873,0.0,0.0,1,False,False,False,,1,False,False
100000008736940100,peripheral,0.5,42,0.6244,"Низкая активность в выборке: 3 вход. / 3 исход., 633,190 KZT суммарно, pass_through=0.40 — выраженных признаков роли не выявлено.",3,3,451090.0,182100.0,13,6,0.0024481745423749293,8.061662040616265e-07,0.40368884258130305,1,False,False,True,0.0,2,True,False
100000005940652100,terminal,0.72,35,0.2418,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 8,395 KZT от 1 плательщиков и удержал их.",1,0,8395.0,0.0,1,0,0.0002893773976301022,0.0,0.0,1,False,False,False,,1,False,False
100000004180097100,peripheral,0.5,0,0.5955,"Низкая активность в выборке: 3 вход. / 3 исход., 152,654 KZT суммарно, pass_through=0.46 — выраженных признаков роли не выявлено.",3,3,104854.0,47800.0,5,7,0.0008599843237032203,0.0003190402752573887,0.4558719743643542,1,False,False,True,0.0,1,True,False
100000005539201100,peripheral,0.4,4,0.3666,"Низкая активность в выборке: 1 вход. / 1 исход., 70,504 KZT суммарно, pass_through=0.55 — выраженных признаков роли не выявлено.",1,1,45504.0,25000.0,1,1,0.00029176320194573786,4.2693218556763636e-05,0.5494022503516175,1,False,False,False,,1,False,False
100000005620225100,terminal,0.74,0,0.3753,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 49,846 KZT от 2 плательщиков и удержал их.",2,0,49845.66,0.0,2,0,0.00029755896877035047,0.0,0.0,1,False,False,False,,1,False,False
100000004388353100,terminal,0.74,11,0.4584,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 62,960 KZT от 2 плательщиков и удержал их.",2,0,62960.0,0.0,2,0,0.000342271741802324,0.0,0.0,1,False,False,False,,1,False,False
100000007442518100,peripheral,0.5,28,0.6526,"Низкая активность в выборке: 5 вход. / 9 исход., 4,929,999 KZT суммарно, pass_through=8.67 — выраженных признаков роли не выявлено.",5,9,510000.0,4419999.0,8,12,0.0006515232072674919,0.00025656239444261263,8.666664705882352,1,False,False,True,3.0,1,False,False
100000000267734100,peripheral,0.5,9,0.5778,"Низкая активность в выборке: 2 вход. / 7 исход., 462,000 KZT суммарно, pass_through=1.57 — выраженных признаков роли не выявлено.",2,7,180000.0,282000.0,4,8,0.0005396268570373788,3.6277479182773194e-06,1.5666666666666667,1,False,False,True,1.0,1,True,False
100000001987030100,peripheral,0.45,15,0.3749,"Низкая активность в выборке: 2 вход. / 1 исход., 49,864 KZT суммарно, pass_through=0.62 — выраженных признаков роли не выявлено.",2,1,30864.0,19000.0,2,1,0.0002951862409947939,5.804396669243711e-05,0.6156039398652151,1,False,False,False,13.0,1,False,False
100000002603478100,terminal,0.72,17,0.2953,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 23,500 KZT от 1 плательщиков и удержал их.",1,0,23500.0,0.0,1,0,0.00029076544004118823,0.0,0.0,1,False,False,False,,1,False,False
100000001380054100,peripheral,0.5,29,0.6015,"Низкая активность в выборке: 2 вход. / 3 исход., 487,050 KZT суммарно, pass_through=2.83 — выраженных признаков роли не выявлено.",2,3,127050.0,360000.0,2,4,0.0007193751577744338,2.821581714215693e-06,2.833530106257379,1,False,False,True,3.5,1,False,False
100000002992171100,terminal,0.72,1,0.2636,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 14,627 KZT от 1 плательщиков и удержал их.",1,0,14627.0,0.0,1,0,0.0002899314124251912,0.0,0.0,1,False,False,False,,1,False,False
100000002781227100,transit,0.68,61,0.7447,"Пропускает средства не удерживая: получил 191,168 KZT, отдал 212,420 KZT (1.11x) от 2 плательщиков 3 получателям, медианная задержка 0 дн..",2,3,191167.62,212420.0,8,10,0.0023373647787345683,0.00013523438073133784,1.1111714421092862,1,False,False,True,0.0,1,True,False
100000008745643100,terminal,0.72,1,0.2948,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 20,313 KZT от 1 плательщиков и удержал их.",1,0,20313.0,0.0,1,0,0.0002911297064096583,0.0,0.0,1,False,False,False,,1,False,False
100000002836736100,terminal,0.74,10,0.5699,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 509,000 KZT от 2 плательщиков и удержал их.",2,0,509000.0,0.0,2,0,0.00045376548996403247,0.0,0.0,1,False,False,False,,2,False,False
100000004188160100,peripheral,0.5,15,0.4628,"Низкая активность в выборке: 2 вход. / 5 исход., 221,708 KZT суммарно, pass_through=1.52 — выраженных признаков роли не выявлено.",2,5,87862.0,133846.0,5,6,0.0002981560916449918,0.00250225193563317,1.5233661878855478,1,False,False,True,1.0,1,True,False
100000004841728100,terminal,0.72,1,0.3811,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 52,208 KZT от 1 плательщиков и удержал их.",1,0,52208.0,0.0,1,0,0.00029785140648608786,0.0,0.0,1,False,False,False,,1,False,False
100000001554432100,terminal,0.72,7,0.3822,"Нет исходящих переводов на 1-м колене (обход не был искусственно прерван, глубина < 4) — получил 53,920 KZT от 1 плательщиков и удержал их.",1,0,53920.0,0.0,1,0,0.00029768849786866996,0.0,0.0,1,False,False,False,,1,False,False
